a_receive,i_receive,combined_shocks
Nepal,Olives (including preserved),0.0
Nepal,Onions,0.0
Nepal,"Oranges, Mandarines",0.0
Nepal,Palm Oil,0.0
Nepal,Palm kernels,0.0
Nepal,Palmkernel Cake,0.0
Nepal,Palmkernel Oil,0.0
Nepal,Peas,0.0
Nepal,Pepper,0.0
Nepal,Pigmeat,0.2680861122280499
Nepal,Pigs,0.28399891252040277
Nepal,Pimento,0.0
Nepal,Pineapples and products,0.0
Nepal,Plantains,0.0
Nepal,Potatoes and products,0.0
Nepal,Poultry Birds,0.28911783931266855
Nepal,Poultry Meat,0.273131781804984
Nepal,"Pulses, Other and products",1.1102230246251565e-16
Nepal,Rabbits and hares,0.0
Nepal,Rape and Mustard Cake,-1.6950185206532353e-06
Nepal,Rape and Mustard Oil,0.0
Nepal,Rape and Mustardseed,0.0
Nepal,Rice and products,0.8377701794984884
Nepal,Ricebran Oil,0.8021493333308851
Nepal,"Rodents, other",0.0
Nepal,"Roots, Other",0.0
Nepal,Rubber,0.0
Nepal,Rye and products,0.0
Nepal,Seed cotton,0.0
Nepal,Sesame seed,0.0
Nepal,Sesameseed Cake,0.0
Nepal,Sesameseed Oil,0.0
Nepal,Sheep,0.0008923212082216914
Nepal,Silk,0.0
Nepal,Sisal,0.0
Nepal,"Soft-Fibres, Other",0.0
Nepal,Sorghum and products,0.0
Nepal,Soyabean Cake,-6.873871812262955e-05
Nepal,Soyabean Oil,0.0
Nepal,Soyabeans,0.0
Nepal,"Spices, Other",0.0
Nepal,Sugar (Raw Equivalent),3.1486356923959846e-06
Nepal,Sugar beet,0.0
Nepal,Sugar cane,0.0
Nepal,Sugar non-centrifugal,0.0
Nepal,Sunflower seed,0.0
Nepal,Sunflowerseed Cake,0.0
Nepal,Sunflowerseed Oil,0.0
Nepal,Sweet potatoes,0.0
Nepal,"Sweeteners, Other",-0.01524831446278374
Nepal,Tea (including mate),0.0
Nepal,Tobacco,0.0
Nepal,Tomatoes and products,0.0
Nepal,"Vegetables, Other",0.0
Nepal,Wheat and products,-0.04287413893231773
Nepal,Wine,0.0
Nepal,Wool (Clean Eq.),0.0002053551553391486
Nepal,Yams,0.0
Netherlands,Abaca,0.0
Netherlands,"Alcohol, Non-Food",0.0038511637585650904
Netherlands,Apples and products,0.0
Netherlands,Asses,0.0
Netherlands,Bananas,0.0
Netherlands,Barley and products,0.02491795071281422
Netherlands,Beans,0.0
Netherlands,Beer,0.006728152649034369
Netherlands,"Beverages, Alcoholic",0.01748029654544958
Netherlands,"Beverages, Fermented",0.00032850812342588576
Netherlands,Bovine Meat,0.00024390779914840177
Netherlands,Buffaloes,0.0
Netherlands,"Butter, Ghee",0.0005307903383401369
Netherlands,"Camelids, other",0.0
Netherlands,Camels,0.0
Netherlands,Cassava and products,0.0
Netherlands,Cattle,0.00036674276806647477
Netherlands,"Cereals, Other",-1.9323709947727252e-05
Netherlands,"Citrus, Other",0.0
Netherlands,Cloves,0.0
Netherlands,Cocoa Beans and products,0.0
Netherlands,Coconut Oil,0.0
Netherlands,Coconuts - Incl Copra,0.0
Netherlands,Coffee and products,0.0
Netherlands,Copra Cake,0.0
Netherlands,Cotton lint,0.0
Netherlands,Cottonseed,0.0
Netherlands,Cottonseed Cake,0.0
Netherlands,Cottonseed Oil,0.0
Netherlands,Dates,0.0
Netherlands,Eggs,0.010232725592038583
Netherlands,"Fats, Animals, Raw",0.00013754274592359117
Netherlands,"Fish, Seafood",0.0
Netherlands,Fodder crops,0.0
Netherlands,"Fruits, Other",0.0
Netherlands,Goats,8.479333671729261e-05
Netherlands,Grapefruit and products,0.0
Netherlands,Grapes and products (excl wine),0.0
Netherlands,Grazing,0.0
Netherlands,Groundnut Cake,0.0
Netherlands,Groundnut Oil,0.0
Netherlands,Groundnuts,0.0
Netherlands,"Hard Fibres, Other",0.0
Netherlands,Hides and skins,0.0003459993122038041
Netherlands,Honey,0.0
Netherlands,Hops,0.0
Netherlands,Horses,0.0022912026916031003
Netherlands,Jute,0.0
Netherlands,Jute-Like Fibres,0.0
Netherlands,"Lemons, Limes and products",0.0
Netherlands,Maize Germ Oil,-0.00039300036409573025
Netherlands,Maize and products,0.0010888921817648889
Netherlands,"Meat, Other",-0.00038750908592555255
Netherlands,Milk - Excluding Butter,0.000706970816882202
Netherlands,Millet and products,0.025365176513960752
Netherlands,Mules,6.100670554287646e-07
Netherlands,Mutton & Goat Meat,-0.0011840764818020766
Netherlands,Nuts and products,0.0
Netherlands,Oats,0.0065009795142937365
Netherlands,"Offals, Edible",0.011012858590211727
Netherlands,"Oil, palm fruit",0.0
Netherlands,"Oilcrops Oil, Other",0.0
Netherlands,"Oilcrops, Other",0.0
Netherlands,"Oilseed Cakes, Other",0.00017046170238166347
Netherlands,Olive Oil,0.0
Netherlands,Olives (including preserved),0.0
Netherlands,Onions,0.0
Netherlands,"Oranges, Mandarines",0.0
Netherlands,Palm Oil,0.0
Netherlands,Palm kernels,0.0
Netherlands,Palmkernel Cake,0.0
Netherlands,Palmkernel Oil,0.0
Netherlands,Peas,0.0
Netherlands,Pepper,0.0
Netherlands,Pigmeat,0.01424655163216304
Netherlands,Pigs,0.015308455497166085
Netherlands,Pimento,0.0
Netherlands,Pineapples and products,0.0
Netherlands,Plantains,0.0
Netherlands,Potatoes and products,0.0
Netherlands,Poultry Birds,0.011897594086224261
Netherlands,Poultry Meat,0.010605034782057987
Netherlands,"Pulses, Other and products",1.1102230246251565e-16
Netherlands,Rabbits and hares,-0.23314336856523443
Netherlands,Rape and Mustard Cake,2.844587567940593e-05
Netherlands,Rape and Mustard Oil,0.0
Netherlands,Rape and Mustardseed,0.0
Netherlands,Rice and products,-0.7735897938721454
Netherlands,Ricebran Oil,0.0
Netherlands,"Rodents, other",0.0
Netherlands,"Roots, Other",0.0
Netherlands,Rubber,0.0
Netherlands,Rye and products,2.944765307899555e-05
Netherlands,Seed cotton,0.0
Netherlands,Sesame seed,0.0
Netherlands,Sesameseed Cake,0.0
Netherlands,Sesameseed Oil,0.0
Netherlands,Sheep,-0.002214557443525944
Netherlands,Silk,0.0
Netherlands,Sisal,0.0
Netherlands,"Soft-Fibres, Other",0.0
Netherlands,Sorghum and products,0.003918842906979303
Netherlands,Soyabean Cake,5.689885852255827e-06
Netherlands,Soyabean Oil,0.0
Netherlands,Soyabeans,0.0
Netherlands,"Spices, Other",0.0
Netherlands,Sugar (Raw Equivalent),2.0747385982566868e-05
Netherlands,Sugar beet,0.0
Netherlands,Sugar cane,0.0
Netherlands,Sugar non-centrifugal,0.0
Netherlands,Sunflower seed,0.0
Netherlands,Sunflowerseed Cake,0.0
Netherlands,Sunflowerseed Oil,0.0
Netherlands,Sweet potatoes,0.0
Netherlands,"Sweeteners, Other",0.006335478740386313
Netherlands,Tea (including mate),0.0
Netherlands,Tobacco,0.0
Netherlands,Tomatoes and products,0.0
Netherlands,"Vegetables, Other",0.0
Netherlands,Wheat and products,0.061814859244015974
Netherlands,Wine,0.0
Netherlands,Wool (Clean Eq.),-0.002261324160082845
Netherlands,Yams,0.0
Netherlands Antilles,Abaca,0.0
Netherlands Antilles,"Alcohol, Non-Food",0.0
Netherlands Antilles,Apples and products,0.0
Netherlands Antilles,Asses,0.0
Netherlands Antilles,Bananas,0.0
Netherlands Antilles,Barley and products,0.0
Netherlands Antilles,Beans,0.0
Netherlands Antilles,Beer,0.0
Netherlands Antilles,"Beverages, Alcoholic",0.0
Netherlands Antilles,"Beverages, Fermented",0.0
Netherlands Antilles,Bovine Meat,0.0
Netherlands Antilles,Buffaloes,0.0
Netherlands Antilles,"Butter, Ghee",0.0
Netherlands Antilles,"Camelids, other",0.0
Netherlands Antilles,Camels,0.0
Netherlands Antilles,Cassava and products,0.0
Netherlands Antilles,Cattle,0.0
Netherlands Antilles,"Cereals, Other",0.0
Netherlands Antilles,"Citrus, Other",0.0
Netherlands Antilles,Cloves,0.0
Netherlands Antilles,Cocoa Beans and products,0.0
Netherlands Antilles,Coconut Oil,0.0
Netherlands Antilles,Coconuts - Incl Copra,0.0
Netherlands Antilles,Coffee and products,0.0
Netherlands Antilles,Copra Cake,0.0
Netherlands Antilles,Cotton lint,0.0
Netherlands Antilles,Cottonseed,0.0
Netherlands Antilles,Cottonseed Cake,0.0
Netherlands Antilles,Cottonseed Oil,0.0
Netherlands Antilles,Dates,0.0
Netherlands Antilles,Eggs,0.0
Netherlands Antilles,"Fats, Animals, Raw",0.0
Netherlands Antilles,"Fish, Seafood",0.0
Netherlands Antilles,Fodder crops,0.0
Netherlands Antilles,"Fruits, Other",0.0
Netherlands Antilles,Goats,0.0
Netherlands Antilles,Grapefruit and products,0.0
Netherlands Antilles,Grapes and products (excl wine),0.0
Netherlands Antilles,Grazing,0.0
Netherlands Antilles,Groundnut Cake,0.0
Netherlands Antilles,Groundnut Oil,0.0
Netherlands Antilles,Groundnuts,0.0
Netherlands Antilles,"Hard Fibres, Other",0.0
Netherlands Antilles,Hides and skins,0.0
Netherlands Antilles,Honey,0.0
Netherlands Antilles,Hops,0.0
Netherlands Antilles,Horses,0.0
Netherlands Antilles,Jute,0.0
Netherlands Antilles,Jute-Like Fibres,0.0
Netherlands Antilles,"Lemons, Limes and products",0.0
Netherlands Antilles,Maize Germ Oil,0.0
Netherlands Antilles,Maize and products,0.0
Netherlands Antilles,"Meat, Other",0.0
Netherlands Antilles,Milk - Excluding Butter,0.0
Netherlands Antilles,Millet and products,0.0
Netherlands Antilles,Mules,0.0
Netherlands Antilles,Mutton & Goat Meat,0.0
Netherlands Antilles,Nuts and products,0.0
Netherlands Antilles,Oats,0.0
Netherlands Antilles,"Offals, Edible",0.0
Netherlands Antilles,"Oil, palm fruit",0.0
Netherlands Antilles,"Oilcrops Oil, Other",0.0
Netherlands Antilles,"Oilcrops, Other",0.0
Netherlands Antilles,"Oilseed Cakes, Other",0.0
Netherlands Antilles,Olive Oil,0.0
Netherlands Antilles,Olives (including preserved),0.0
Netherlands Antilles,Onions,0.0
Netherlands Antilles,"Oranges, Mandarines",0.0
Netherlands Antilles,Palm Oil,0.0
Netherlands Antilles,Palm kernels,0.0
Netherlands Antilles,Palmkernel Cake,0.0
Netherlands Antilles,Palmkernel Oil,0.0
Netherlands Antilles,Peas,0.0
Netherlands Antilles,Pepper,0.0
Netherlands Antilles,Pigmeat,0.0
Netherlands Antilles,Pigs,0.0
Netherlands Antilles,Pimento,0.0
Netherlands Antilles,Pineapples and products,0.0
Netherlands Antilles,Plantains,0.0
Netherlands Antilles,Potatoes and products,0.0
Netherlands Antilles,Poultry Birds,0.0
Netherlands Antilles,Poultry Meat,0.0
Netherlands Antilles,"Pulses, Other and products",0.0
Netherlands Antilles,Rabbits and hares,0.0
Netherlands Antilles,Rape and Mustard Cake,0.0
Netherlands Antilles,Rape and Mustard Oil,0.0
Netherlands Antilles,Rape and Mustardseed,0.0
Netherlands Antilles,Rice and products,0.0
Netherlands Antilles,Ricebran Oil,0.0
Netherlands Antilles,"Rodents, other",0.0
Netherlands Antilles,"Roots, Other",0.0
Netherlands Antilles,Rubber,0.0
Netherlands Antilles,Rye and products,0.0
Netherlands Antilles,Seed cotton,0.0
Netherlands Antilles,Sesame seed,0.0
Netherlands Antilles,Sesameseed Cake,0.0
Netherlands Antilles,Sesameseed Oil,0.0
Netherlands Antilles,Sheep,0.0
Netherlands Antilles,Silk,0.0
Netherlands Antilles,Sisal,0.0
Netherlands Antilles,"Soft-Fibres, Other",0.0
Netherlands Antilles,Sorghum and products,0.0
Netherlands Antilles,Soyabean Cake,0.0
Netherlands Antilles,Soyabean Oil,0.0
Netherlands Antilles,Soyabeans,0.0
Netherlands Antilles,"Spices, Other",0.0
Netherlands Antilles,Sugar (Raw Equivalent),0.0
Netherlands Antilles,Sugar beet,0.0
Netherlands Antilles,Sugar cane,0.0
Netherlands Antilles,Sugar non-centrifugal,0.0
Netherlands Antilles,Sunflower seed,0.0
Netherlands Antilles,Sunflowerseed Cake,0.0
Netherlands Antilles,Sunflowerseed Oil,0.0
Netherlands Antilles,Sweet potatoes,0.0
Netherlands Antilles,"Sweeteners, Other",0.0
Netherlands Antilles,Tea (including mate),0.0
Netherlands Antilles,Tobacco,0.0
Netherlands Antilles,Tomatoes and products,0.0
Netherlands Antilles,"Vegetables, Other",0.0
Netherlands Antilles,Wheat and products,0.0
Netherlands Antilles,Wine,0.0
Netherlands Antilles,Wool (Clean Eq.),0.0
Netherlands Antilles,Yams,0.0
New Caledonia,Abaca,0.0
New Caledonia,"Alcohol, Non-Food",0.0
New Caledonia,Apples and products,0.0
New Caledonia,Asses,0.0002955005838719549
New Caledonia,Bananas,0.0
New Caledonia,Barley and products,0.014642885464777877
New Caledonia,Beans,0.0
New Caledonia,Beer,0.014560624149866364
New Caledonia,"Beverages, Alcoholic",0.008344777228468492
New Caledonia,"Beverages, Fermented",0.0
New Caledonia,Bovine Meat,2.5719548606861764e-05
New Caledonia,Buffaloes,0.0
New Caledonia,"Butter, Ghee",-0.000261155680621572
New Caledonia,"Camelids, other",0.0
New Caledonia,Camels,0.0
New Caledonia,Cassava and products,0.0
New Caledonia,Cattle,6.975347686244415e-05
New Caledonia,"Cereals, Other",0.0
New Caledonia,"Citrus, Other",0.0
New Caledonia,Cloves,0.0
New Caledonia,Cocoa Beans and products,0.0
New Caledonia,Coconut Oil,0.0
New Caledonia,Coconuts - Incl Copra,0.0
New Caledonia,Coffee and products,0.0
New Caledonia,Copra Cake,0.0
New Caledonia,Cotton lint,0.0
New Caledonia,Cottonseed,0.0
New Caledonia,Cottonseed Cake,0.0
New Caledonia,Cottonseed Oil,0.0
New Caledonia,Dates,0.0
New Caledonia,Eggs,0.00903384306090893
New Caledonia,"Fats, Animals, Raw",0.0
New Caledonia,"Fish, Seafood",0.0
New Caledonia,Fodder crops,0.0
New Caledonia,"Fruits, Other",0.0
New Caledonia,Goats,0.0
New Caledonia,Grapefruit and products,0.0
New Caledonia,Grapes and products (excl wine),0.0
New Caledonia,Grazing,0.0
New Caledonia,Groundnut Cake,0.0
New Caledonia,Groundnut Oil,0.0
New Caledonia,Groundnuts,0.0
New Caledonia,"Hard Fibres, Other",0.0
New Caledonia,Hides and skins,7.514509735850883e-05
New Caledonia,Honey,0.0
New Caledonia,Hops,0.0
New Caledonia,Horses,2.5547948222404138e-05
New Caledonia,Jute,0.0
New Caledonia,Jute-Like Fibres,0.0
New Caledonia,"Lemons, Limes and products",0.0
New Caledonia,Maize Germ Oil,0.0
New Caledonia,Maize and products,0.0
New Caledonia,"Meat, Other",0.0
New Caledonia,Milk - Excluding Butter,-0.00019282640623763392
New Caledonia,Millet and products,0.0
New Caledonia,Mules,7.452236605587359e-10
New Caledonia,Mutton & Goat Meat,0.0
New Caledonia,Nuts and products,0.0
New Caledonia,Oats,0.0
New Caledonia,"Offals, Edible",0.004633057274441965
New Caledonia,"Oil, palm fruit",0.0
New Caledonia,"Oilcrops Oil, Other",0.0
New Caledonia,"Oilcrops, Other",0.0
New Caledonia,"Oilseed Cakes, Other",0.0
New Caledonia,Olive Oil,0.0
New Caledonia,Olives (including preserved),0.0
New Caledonia,Onions,0.0
New Caledonia,"Oranges, Mandarines",0.0
New Caledonia,Palm Oil,0.0
New Caledonia,Palm kernels,0.0
New Caledonia,Palmkernel Cake,0.0
New Caledonia,Palmkernel Oil,0.0
New Caledonia,Peas,0.0
New Caledonia,Pepper,0.0
New Caledonia,Pigmeat,0.005694262520673177
New Caledonia,Pigs,0.008298511310643741
New Caledonia,Pimento,0.0
New Caledonia,Pineapples and products,0.0
New Caledonia,Plantains,0.0
New Caledonia,Potatoes and products,0.0
New Caledonia,Poultry Birds,0.008566315917210798
New Caledonia,Poultry Meat,0.002302690943955188
New Caledonia,"Pulses, Other and products",0.0
New Caledonia,Rabbits and hares,0.0
New Caledonia,Rape and Mustard Cake,0.0
New Caledonia,Rape and Mustard Oil,0.0
New Caledonia,Rape and Mustardseed,0.0
New Caledonia,Rice and products,-0.22023658482750985
New Caledonia,Ricebran Oil,0.0
New Caledonia,"Rodents, other",0.0
New Caledonia,"Roots, Other",0.0
New Caledonia,Rubber,0.0
New Caledonia,Rye and products,0.0
New Caledonia,Seed cotton,0.0
New Caledonia,Sesame seed,0.0
New Caledonia,Sesameseed Cake,0.0
New Caledonia,Sesameseed Oil,0.0
New Caledonia,Sheep,1.3083179978723436e-05
New Caledonia,Silk,0.0
New Caledonia,Sisal,0.0
New Caledonia,"Soft-Fibres, Other",0.0
New Caledonia,Sorghum and products,0.0
New Caledonia,Soyabean Cake,-0.0001035836188247874
New Caledonia,Soyabean Oil,0.0
New Caledonia,Soyabeans,0.0
New Caledonia,"Spices, Other",0.0
New Caledonia,Sugar (Raw Equivalent),3.241459435743277e-05
New Caledonia,Sugar beet,0.0
New Caledonia,Sugar cane,0.0
New Caledonia,Sugar non-centrifugal,0.0
New Caledonia,Sunflower seed,0.0
New Caledonia,Sunflowerseed Cake,0.0
New Caledonia,Sunflowerseed Oil,0.0
New Caledonia,Sweet potatoes,0.0
New Caledonia,"Sweeteners, Other",0.03553156613640984
New Caledonia,Tea (including mate),0.0
New Caledonia,Tobacco,0.0
New Caledonia,Tomatoes and products,0.0
New Caledonia,"Vegetables, Other",0.0
New Caledonia,Wheat and products,0.028142326280325647
New Caledonia,Wine,0.0
New Caledonia,Wool (Clean Eq.),0.0
New Caledonia,Yams,0.0
New Zealand,Abaca,0.0
New Zealand,"Alcohol, Non-Food",-0.019567999364849875
New Zealand,Apples and products,0.0
New Zealand,Asses,0.0009891510334766318
New Zealand,Bananas,0.0
New Zealand,Barley and products,-0.02869644305551944
New Zealand,Beans,0.0
New Zealand,Beer,-0.049123819313288575
New Zealand,"Beverages, Alcoholic",-0.002898432668704709
New Zealand,"Beverages, Fermented",-0.0003286231068770906
New Zealand,Bovine Meat,-0.00010376294687075571
New Zealand,Buffaloes,0.0
New Zealand,"Butter, Ghee",-0.00020803782581113595
New Zealand,"Camelids, other",0.0
New Zealand,Camels,0.0
New Zealand,Cassava and products,0.0
New Zealand,Cattle,-0.00010518186804131524
New Zealand,"Cereals, Other",-0.00897949675806653
New Zealand,"Citrus, Other",0.0
New Zealand,Cloves,0.0
New Zealand,Cocoa Beans and products,0.0
New Zealand,Coconut Oil,0.0
New Zealand,Coconuts - Incl Copra,0.0
New Zealand,Coffee and products,0.0
New Zealand,Copra Cake,0.0
New Zealand,Cotton lint,0.0
New Zealand,Cottonseed,0.0
New Zealand,Cottonseed Cake,0.0
New Zealand,Cottonseed Oil,0.0
New Zealand,Dates,0.0
New Zealand,Eggs,-0.03217731848440741
New Zealand,"Fats, Animals, Raw",-7.183057953619176e-05
New Zealand,"Fish, Seafood",0.0
New Zealand,Fodder crops,0.0
New Zealand,"Fruits, Other",0.0
New Zealand,Goats,-2.2924676829294555e-05
New Zealand,Grapefruit and products,0.0
New Zealand,Grapes and products (excl wine),0.0
New Zealand,Grazing,0.0
New Zealand,Groundnut Cake,0.0
New Zealand,Groundnut Oil,0.0
New Zealand,Groundnuts,0.0
New Zealand,"Hard Fibres, Other",0.0
New Zealand,Hides and skins,-0.00010257467006424825
New Zealand,Honey,0.0
New Zealand,Hops,0.0
New Zealand,Horses,-0.00017240623464709337
New Zealand,Jute,0.0
New Zealand,Jute-Like Fibres,0.0
New Zealand,"Lemons, Limes and products",0.0
New Zealand,Maize Germ Oil,0.0
New Zealand,Maize and products,-0.013883377489880333
New Zealand,"Meat, Other",0.0
New Zealand,Milk - Excluding Butter,-0.00020825368565158264
New Zealand,Millet and products,-0.05708940750711755
New Zealand,Mules,0.0
New Zealand,Mutton & Goat Meat,-2.2928183949000314e-05
New Zealand,Nuts and products,0.0
New Zealand,Oats,-0.06159920296280341
New Zealand,"Offals, Edible",-0.005701228252754875
New Zealand,"Oil, palm fruit",0.0
New Zealand,"Oilcrops Oil, Other",0.0
New Zealand,"Oilcrops, Other",0.0
New Zealand,"Oilseed Cakes, Other",-1.590030873122039e-05
New Zealand,Olive Oil,0.0
New Zealand,Olives (including preserved),0.0
New Zealand,Onions,0.0
New Zealand,"Oranges, Mandarines",0.0
New Zealand,Palm Oil,0.0
New Zealand,Palm kernels,0.0
New Zealand,Palmkernel Cake,0.0
New Zealand,Palmkernel Oil,0.0
New Zealand,Peas,0.0
New Zealand,Pepper,0.0
New Zealand,Pigmeat,-0.010712995093270283
New Zealand,Pigs,-0.03213253722022369
New Zealand,Pimento,0.0
New Zealand,Pineapples and products,0.0
New Zealand,Plantains,0.0
New Zealand,Potatoes and products,0.0
New Zealand,Poultry Birds,-0.03457375844254651
New Zealand,Poultry Meat,-0.03347648899971967
New Zealand,"Pulses, Other and products",0.0
New Zealand,Rabbits and hares,0.0
New Zealand,Rape and Mustard Cake,6.052320950322709e-05
New Zealand,Rape and Mustard Oil,0.0
New Zealand,Rape and Mustardseed,0.0
New Zealand,Rice and products,0.6648239866137606
New Zealand,Ricebran Oil,0.0
New Zealand,"Rodents, other",0.0
New Zealand,"Roots, Other",0.0
New Zealand,Rubber,0.0
New Zealand,Rye and products,0.0
New Zealand,Seed cotton,0.0
New Zealand,Sesame seed,0.0
New Zealand,Sesameseed Cake,0.0
New Zealand,Sesameseed Oil,0.0
New Zealand,Sheep,-2.3176805934665978e-05
New Zealand,Silk,0.0
New Zealand,Sisal,0.0
New Zealand,"Soft-Fibres, Other",0.0
New Zealand,Sorghum and products,-0.07384328076416158
New Zealand,Soyabean Cake,-2.9024875525252014e-07
New Zealand,Soyabean Oil,0.0
New Zealand,Soyabeans,0.0
New Zealand,"Spices, Other",0.0
New Zealand,Sugar (Raw Equivalent),1.4139583596750604e-05
New Zealand,Sugar beet,0.0
New Zealand,Sugar cane,0.0
New Zealand,Sugar non-centrifugal,0.0
New Zealand,Sunflower seed,0.0
New Zealand,Sunflowerseed Cake,0.0
New Zealand,Sunflowerseed Oil,0.0
New Zealand,Sweet potatoes,0.0
New Zealand,"Sweeteners, Other",0.013537778205799267
New Zealand,Tea (including mate),0.0
New Zealand,Tobacco,0.0
New Zealand,Tomatoes and products,0.0
New Zealand,"Vegetables, Other",0.0
New Zealand,Wheat and products,-0.10500644593239183
New Zealand,Wine,0.0
New Zealand,Wool (Clean Eq.),-2.2905525840499763e-05
New Zealand,Yams,0.0
Nicaragua,Abaca,0.0
Nicaragua,"Alcohol, Non-Food",0.005719416484159856
Nicaragua,Apples and products,0.0
Nicaragua,Asses,0.0
Nicaragua,Bananas,0.0
Nicaragua,Barley and products,0.024238735588142823
Nicaragua,Beans,0.0
Nicaragua,Beer,0.024391454805961943
Nicaragua,"Beverages, Alcoholic",0.0002803575426117977
Nicaragua,"Beverages, Fermented",0.0
Nicaragua,Bovine Meat,8.382242397964035e-07
Nicaragua,Buffaloes,0.00017616022255195762
Nicaragua,"Butter, Ghee",2.9931323805021393e-06
Nicaragua,"Camelids, other",0.0
Nicaragua,Camels,0.0
Nicaragua,Cassava and products,0.0
Nicaragua,Cattle,8.603878893786998e-07
Nicaragua,"Cereals, Other",-1.2387222013243715e-05
Nicaragua,"Citrus, Other",0.0
Nicaragua,Cloves,0.0
Nicaragua,Cocoa Beans and products,0.0
Nicaragua,Coconut Oil,0.0
Nicaragua,Coconuts - Incl Copra,0.0
Nicaragua,Coffee and products,0.0
Nicaragua,Copra Cake,0.0
Nicaragua,Cotton lint,0.0
Nicaragua,Cottonseed,0.0
Nicaragua,Cottonseed Cake,0.0
Nicaragua,Cottonseed Oil,0.0
Nicaragua,Dates,0.0
Nicaragua,Eggs,0.00046250775907208386
Nicaragua,"Fats, Animals, Raw",-1.3555249945840231e-05
Nicaragua,"Fish, Seafood",0.0
Nicaragua,Fodder crops,0.0
Nicaragua,"Fruits, Other",0.0
Nicaragua,Goats,1.3925915376411524e-07
Nicaragua,Grapefruit and products,0.0
Nicaragua,Grapes and products (excl wine),0.0
Nicaragua,Grazing,0.0
Nicaragua,Groundnut Cake,0.0
Nicaragua,Groundnut Oil,0.0
Nicaragua,Groundnuts,0.0
Nicaragua,"Hard Fibres, Other",0.0
Nicaragua,Hides and skins,8.380212896952344e-07
Nicaragua,Honey,0.0
Nicaragua,Hops,0.0
Nicaragua,Horses,2.715385422069616e-06
Nicaragua,Jute,0.0
Nicaragua,Jute-Like Fibres,0.0
Nicaragua,"Lemons, Limes and products",0.0
Nicaragua,Maize Germ Oil,0.0
Nicaragua,Maize and products,0.0011157147100955278
Nicaragua,"Meat, Other",2.6406161158787356e-06
Nicaragua,Milk - Excluding Butter,3.2128831231048594e-06
Nicaragua,Millet and products,0.0
Nicaragua,Mules,0.0
Nicaragua,Mutton & Goat Meat,0.0
Nicaragua,Nuts and products,0.0
Nicaragua,Oats,0.0016540297337540588
Nicaragua,"Offals, Edible",0.00018364511639623604
Nicaragua,"Oil, palm fruit",0.0
Nicaragua,"Oilcrops Oil, Other",0.0
Nicaragua,"Oilcrops, Other",0.0
Nicaragua,"Oilseed Cakes, Other",-1.0
Nicaragua,Olive Oil,0.0
Nicaragua,Olives (including preserved),0.0
Nicaragua,Onions,0.0
Nicaragua,"Oranges, Mandarines",0.0
Nicaragua,Palm Oil,0.0
Nicaragua,Palm kernels,0.0
Nicaragua,Palmkernel Cake,0.0
Nicaragua,Palmkernel Oil,0.0
Nicaragua,Peas,0.0
Nicaragua,Pepper,0.0
Nicaragua,Pigmeat,0.00019998834341516947
Nicaragua,Pigs,0.00015748736748288916
Nicaragua,Pimento,0.0
Nicaragua,Pineapples and products,0.0
Nicaragua,Plantains,0.0
Nicaragua,Potatoes and products,0.0
Nicaragua,Poultry Birds,0.0003802706578452941
Nicaragua,Poultry Meat,0.0003913529393413384
Nicaragua,"Pulses, Other and products",0.0
Nicaragua,Rabbits and hares,0.0
Nicaragua,Rape and Mustard Cake,0.0
Nicaragua,Rape and Mustard Oil,0.0
Nicaragua,Rape and Mustardseed,0.0
Nicaragua,Rice and products,0.0788070316875753
Nicaragua,Ricebran Oil,0.0
Nicaragua,"Rodents, other",0.0
Nicaragua,"Roots, Other",0.0
Nicaragua,Rubber,0.0
Nicaragua,Rye and products,0.0
Nicaragua,Seed cotton,0.0
Nicaragua,Sesame seed,0.0
Nicaragua,Sesameseed Cake,0.0
Nicaragua,Sesameseed Oil,0.0
Nicaragua,Sheep,2.207418574595721e-07
Nicaragua,Silk,0.0
Nicaragua,Sisal,0.0
Nicaragua,"Soft-Fibres, Other",0.0
Nicaragua,Sorghum and products,0.0
Nicaragua,Soyabean Cake,-3.678725950306827e-06
Nicaragua,Soyabean Oil,0.0
Nicaragua,Soyabeans,0.0
Nicaragua,"Spices, Other",0.0
Nicaragua,Sugar (Raw Equivalent),1.1124216905411544e-06
Nicaragua,Sugar beet,0.0
Nicaragua,Sugar cane,0.0
Nicaragua,Sugar non-centrifugal,0.0
Nicaragua,Sunflower seed,0.0
Nicaragua,Sunflowerseed Cake,0.0
Nicaragua,Sunflowerseed Oil,0.0
Nicaragua,Sweet potatoes,0.0
Nicaragua,"Sweeteners, Other",0.004101932740060654
Nicaragua,Tea (including mate),0.0
Nicaragua,Tobacco,0.0
Nicaragua,Tomatoes and products,0.0
Nicaragua,"Vegetables, Other",0.0
Nicaragua,Wheat and products,0.03215978348986326
Nicaragua,Wine,0.0
Nicaragua,Wool (Clean Eq.),0.0
Nicaragua,Yams,0.0
Niger,Abaca,0.0
Niger,"Alcohol, Non-Food",0.0
Niger,Apples and products,0.0
Niger,Asses,-7.415504323926569e-07
Niger,Bananas,0.0
Niger,Barley and products,0.0
Niger,Beans,0.0
Niger,Beer,-0.006977689361517658
Niger,"Beverages, Alcoholic",0.006634209456123807
Niger,"Beverages, Fermented",0.0
Niger,Bovine Meat,-8.768208830112201e-07
Niger,Buffaloes,0.0
Niger,"Butter, Ghee",-7.411211977448318e-07
