area,item,ai_e_index,combined_shocks
Argentina,Grazing,,0.0
Argentina,Groundnut Cake,,-7971.763380296975
Argentina,Groundnut Oil,,-5742.335132634563
Argentina,Groundnuts,,-85184.17121323702
Argentina,"Hard Fibres, Other",,2734.659896630156
Argentina,Hides and skins,,
Argentina,Honey,,167.61815484312362
Argentina,Hops,,1674.452671824716
Argentina,Horses,,
Argentina,Jute,,0.0
Argentina,Jute-Like Fibres,,
Argentina,"Lemons, Limes and products",,11397.184077885939
Argentina,Maize Germ Oil,,-3451.2138616064585
Argentina,Maize and products,,-3791772.051111872
Argentina,"Meat, Other",,
Argentina,Milk - Excluding Butter,,
Argentina,Millet and products,,8421.21980520928
Argentina,Mules,,
Argentina,Mutton & Goat Meat,,
Argentina,Nuts and products,,847.4681944379577
Argentina,Oats,,-94047.18476154208
Argentina,"Offals, Edible",,
Argentina,"Oil, palm fruit",,0.0
Argentina,"Oilcrops Oil, Other",,49705.928426559214
Argentina,"Oilcrops, Other",,5499.27371061273
Argentina,"Oilseed Cakes, Other",,4177.671052445864
Argentina,Olive Oil,,2098.8198828593386
Argentina,Olives (including preserved),,272.5127101778344
Argentina,Onions,,1088213.412536915
Argentina,"Oranges, Mandarines",,2247.4569420170697
Argentina,Palm Oil,,2632.7998799208503
Argentina,Palm kernels,,0.0
Argentina,Palmkernel Cake,,0.6632488900948256
Argentina,Palmkernel Oil,,11050.201092899155
Argentina,Peas,,-38.71041961595576
Argentina,Pepper,,362.39567001544145
Argentina,Pigmeat,,
Argentina,Pigs,,
Argentina,Pimento,,7040.4802581792355
Argentina,Pineapples and products,,24246.200351956664
Argentina,Plantains,,1950.452388894834
Argentina,Potatoes and products,,-12848.122914521915
Argentina,Poultry Birds,,
Argentina,Poultry Meat,,
Argentina,"Pulses, Other and products",,-23045.736069342245
Argentina,Rabbits and hares,,
Argentina,Rape and Mustard Cake,,-638.9114372655392
Argentina,Rape and Mustard Oil,,339.5723808981211
Argentina,Rape and Mustardseed,,20701.636269087205
Argentina,Rice and products,,472401.4808365466
Argentina,Ricebran Oil,,0.0
Argentina,"Rodents, other",,0.0
Argentina,"Roots, Other",,0.0
Argentina,Rubber,,0.0
Argentina,Rye and products,,8409.809734934142
Argentina,Seed cotton,,-49797.97142141928
Argentina,Sesame seed,,4051.7205668018373
Argentina,Sesameseed Cake,,0.0
Argentina,Sesameseed Oil,,0.0
Argentina,Sheep,,
Argentina,Silk,,0.0
Argentina,Sisal,,0.0
Argentina,"Soft-Fibres, Other",,4392.842015438171
Argentina,Sorghum and products,,-947664251455889.1
Argentina,Soyabean Cake,,-119741445838.18008
Argentina,Soyabean Oil,,-29738019083.790413
Argentina,Soyabeans,,-1336652582616.2146
Argentina,"Spices, Other",,16881.73950372446
Argentina,Sugar (Raw Equivalent),,4820663.524381881
Argentina,Sugar beet,,0.0
Argentina,Sugar cane,,30342287.439106844
Argentina,Sugar non-centrifugal,,0.0
Argentina,Sunflower seed,,-725339672822.5256
Argentina,Sunflowerseed Cake,,-32476018526.208416
Argentina,Sunflowerseed Oil,,-43875796148.192406
Argentina,Sweet potatoes,,210226.1861633108
Argentina,"Sweeteners, Other",,-24446.587123652207
Argentina,Tea (including mate),,10214.46377771144
Argentina,Tobacco,,189.1641836591257
Argentina,Tomatoes and products,,1953.6365157280204
Argentina,"Vegetables, Other",,33724.388880690494
Argentina,Wheat and products,,-172500.74607012369
Argentina,Wine,,5502.868082769153
Argentina,Wool (Clean Eq.),,
Argentina,Yams,,0.0
Armenia,Abaca,,0.0
Armenia,"Alcohol, Non-Food",,14642.25629775385
Armenia,Apples and products,,147430.89489564273
Armenia,Asses,,
Armenia,Bananas,,21732.4340709897
Armenia,Barley and products,,89780.08190974931
Armenia,Beans,,5022.630702004592
Armenia,Beer,,34016.212506870266
Armenia,"Beverages, Alcoholic",,190115.9707370471
Armenia,"Beverages, Fermented",,20692.09084446591
Armenia,Bovine Meat,,
Armenia,Buffaloes,,
Armenia,"Butter, Ghee",,
Armenia,"Camelids, other",,0.0
Armenia,Camels,,
Armenia,Cassava and products,,0.0
Armenia,Cattle,,
Armenia,"Cereals, Other",,19765.252128367298
Armenia,"Citrus, Other",,0.0
Armenia,Cloves,,0.0
Armenia,Cocoa Beans and products,,962.9376252065293
Armenia,Coconut Oil,,0.0
Armenia,Coconuts - Incl Copra,,0.0
Armenia,Coffee and products,,9376.30803847868
Armenia,Copra Cake,,0.0
Armenia,Cotton lint,,144.99038181520288
Armenia,Cottonseed,,-0.018950945907060906
Armenia,Cottonseed Cake,,-0.022056200476812966
Armenia,Cottonseed Oil,,0.5270400525269492
Armenia,Dates,,997.6558997036186
Armenia,Eggs,,
Armenia,"Fats, Animals, Raw",,
Armenia,"Fish, Seafood",,33402.99038015087
Armenia,Fodder crops,,223.4045303363207
Armenia,"Fruits, Other",,336196.9906880069
Armenia,Goats,,
Armenia,Grapefruit and products,,1996.66957490403
Armenia,Grapes and products (excl wine),,478918.4871052298
Armenia,Grazing,,0.0
Armenia,Groundnut Cake,,-0.7630580911459176
Armenia,Groundnut Oil,,7.7079302503687295
Armenia,Groundnuts,,710.8065333861949
Armenia,"Hard Fibres, Other",,0.0
Armenia,Hides and skins,,
Armenia,Honey,,3364.404954933246
Armenia,Hops,,0.0
Armenia,Horses,,
Armenia,Jute,,0.0
Armenia,Jute-Like Fibres,,0.0
Armenia,"Lemons, Limes and products",,3355.1563977741034
Armenia,Maize Germ Oil,,764.0787853855657
Armenia,Maize and products,,56360.91505210915
Armenia,"Meat, Other",,
Armenia,Milk - Excluding Butter,,
Armenia,Millet and products,,1.8038065990472523
Armenia,Mules,,0.0
Armenia,Mutton & Goat Meat,,
Armenia,Nuts and products,,10908.470754999573
Armenia,Oats,,24523.991009517802
Armenia,"Offals, Edible",,
Armenia,"Oil, palm fruit",,0.0
Armenia,"Oilcrops Oil, Other",,4530.922841869789
Armenia,"Oilcrops, Other",,567.2712349879126
Armenia,"Oilseed Cakes, Other",,0.04659325331367973
Armenia,Olive Oil,,0.501152570651224
Armenia,Olives (including preserved),,2252.1347709310094
Armenia,Onions,,77981.42183800224
Armenia,"Oranges, Mandarines",,25442.06942395822
Armenia,Palm Oil,,970.1003179198668
Armenia,Palm kernels,,0.0
Armenia,Palmkernel Cake,,0.33053665693239714
Armenia,Palmkernel Oil,,0.0
Armenia,Peas,,1162.1855724184516
Armenia,Pepper,,0.0
Armenia,Pigmeat,,
Armenia,Pigs,,
Armenia,Pimento,,0.0
Armenia,Pineapples and products,,992.2664406998748
Armenia,Plantains,,0.0
Armenia,Potatoes and products,,28003.37054478753
Armenia,Poultry Birds,,
Armenia,Poultry Meat,,
Armenia,"Pulses, Other and products",,2895.990230066216
Armenia,Rabbits and hares,,
Armenia,Rape and Mustard Cake,,15.593757009462074
Armenia,Rape and Mustard Oil,,-10.252381555937069
Armenia,Rape and Mustardseed,,-190.53258672673383
Armenia,Rice and products,,11328.566551868515
Armenia,Ricebran Oil,,0.0
Armenia,"Rodents, other",,0.0
Armenia,"Roots, Other",,0.04545883981415315
Armenia,Rubber,,0.0
Armenia,Rye and products,,1459.2894924264835
Armenia,Seed cotton,,0.0
Armenia,Sesame seed,,29.4228248535487
Armenia,Sesameseed Cake,,0.0
Armenia,Sesameseed Oil,,0.0
Armenia,Sheep,,
Armenia,Silk,,0.0
Armenia,Sisal,,0.0
Armenia,"Soft-Fibres, Other",,0.29598144734323883
Armenia,Sorghum and products,,-626913549.6015365
Armenia,Soyabean Cake,,-249365142.30574167
Armenia,Soyabean Oil,,-1109985.2004999781
Armenia,Soyabeans,,-3497174.665244899
Armenia,"Spices, Other",,0.0
Armenia,Sugar (Raw Equivalent),,118884.19905263688
Armenia,Sugar beet,,13.003786357270384
Armenia,Sugar cane,,0.0
Armenia,Sugar non-centrifugal,,0.0
Armenia,Sunflower seed,,-1800019.5436530071
Armenia,Sunflowerseed Cake,,-380000.6514586598
Armenia,Sunflowerseed Oil,,-365499.03150368045
Armenia,Sweet potatoes,,0.21317514212040567
Armenia,"Sweeteners, Other",,86679.68802072312
Armenia,Tea (including mate),,1010.0812745649663
Armenia,Tobacco,,1207.4001376460722
Armenia,Tomatoes and products,,324260.2477498666
Armenia,"Vegetables, Other",,967032.6330025629
Armenia,Wheat and products,,464568.85930809734
Armenia,Wine,,30363.659044530217
Armenia,Wool (Clean Eq.),,
Armenia,Yams,,0.0
Australia,Abaca,,0.0
Australia,"Alcohol, Non-Food",,82470.59414841412
Australia,Apples and products,,468196.6763793302
Australia,Asses,,
Australia,Bananas,,2525.714064688306
Australia,Barley and products,,57300.914992455975
Australia,Beans,,101037.46984890381
Australia,Beer,,-388776902.5144896
Australia,"Beverages, Alcoholic",,153337.52037649078
Australia,"Beverages, Fermented",,8910.271106124666
Australia,Bovine Meat,,
Australia,Buffaloes,,
Australia,"Butter, Ghee",,
Australia,"Camelids, other",,0.0
Australia,Camels,,1200.508281223593
Australia,Cassava and products,,14313.959932227257
Australia,Cattle,,
Australia,"Cereals, Other",,33765.33370392783
Australia,"Citrus, Other",,2565.804482459527
Australia,Cloves,,0.0
Australia,Cocoa Beans and products,,21237.278434298492
Australia,Coconut Oil,,10386.029440922051
Australia,Coconuts - Incl Copra,,14945.439653700105
Australia,Coffee and products,,21928.075615767888
Australia,Copra Cake,,6872.703698523169
Australia,Cotton lint,,-2593.2532651109805
Australia,Cottonseed,,-12406.008084505685
Australia,Cottonseed Cake,,-2331.0424959978022
Australia,Cottonseed Oil,,11712.50042733381
Australia,Dates,,7743.6755793643415
Australia,Eggs,,
Australia,"Fats, Animals, Raw",,
Australia,"Fish, Seafood",,626810.5148823427
Australia,Fodder crops,,2633.7330640179603
Australia,"Fruits, Other",,956842.9595552152
Australia,Goats,,
Australia,Grapefruit and products,,8834.453660490695
Australia,Grapes and products (excl wine),,2563430.3276482923
Australia,Grazing,,0.0
Australia,Groundnut Cake,,903.1010233628971
Australia,Groundnut Oil,,1119.5891996124228
Australia,Groundnuts,,38591.5126143219
Australia,"Hard Fibres, Other",,30219.070665936586
Australia,Hides and skins,,
Australia,Honey,,2076.8212375860207
Australia,Hops,,1076.0005669427687
Australia,Horses,,
Australia,Jute,,0.0
Australia,Jute-Like Fibres,,
Australia,"Lemons, Limes and products",,61471.16239780575
Australia,Maize Germ Oil,,3233.60213062254
Australia,Maize and products,,617698.9719633998
Australia,"Meat, Other",,
Australia,Milk - Excluding Butter,,
Australia,Millet and products,,64845.625849340635
Australia,Mules,,
Australia,Mutton & Goat Meat,,
Australia,Nuts and products,,542995.8143708435
Australia,Oats,,-693512.0930683061
Australia,"Offals, Edible",,
Australia,"Oil, palm fruit",,0.0
Australia,"Oilcrops Oil, Other",,318303.2734906586
Australia,"Oilcrops, Other",,24125.300960402274
Australia,"Oilseed Cakes, Other",,19783.7861309355
Australia,Olive Oil,,57640.79073875583
Australia,Olives (including preserved),,97292.26498191948
Australia,Onions,,475595.8904438455
Australia,"Oranges, Mandarines",,4302.202529010159
Australia,Palm Oil,,78668.4225687491
Australia,Palm kernels,,0.0
Australia,Palmkernel Cake,,84322.28416558617
Australia,Palmkernel Oil,,6682.598513453118
Australia,Peas,,3463.7163927338433
Australia,Pepper,,3914.5846496323343
Australia,Pigmeat,,
Australia,Pigs,,
Australia,Pimento,,5004.928914010904
Australia,Pineapples and products,,195870.88627538265
Australia,Plantains,,0.0
Australia,Potatoes and products,,507892.692608128
Australia,Poultry Birds,,
Australia,Poultry Meat,,
Australia,"Pulses, Other and products",,-3150398.0106531885
Australia,Rabbits and hares,,
Australia,Rape and Mustard Cake,,-675262.6844467709
Australia,Rape and Mustard Oil,,-451166.00105212163
Australia,Rape and Mustardseed,,-3243865.001694367
Australia,Rice and products,,421101.75897381594
Australia,Ricebran Oil,,0.0
Australia,"Rodents, other",,0.0
Australia,"Roots, Other",,4662.174572128114
Australia,Rubber,,0.0
Australia,Rye and products,,2517.506879556762
Australia,Seed cotton,,-29478.59989466489
Australia,Sesame seed,,6786.359079572673
Australia,Sesameseed Cake,,4995.005654347102
Australia,Sesameseed Oil,,7605.154428968168
Australia,Sheep,,
Australia,Silk,,0.0
Australia,Sisal,,0.0
Australia,"Soft-Fibres, Other",,114.57316257698187
Australia,Sorghum and products,,-11166161552.120768
Australia,Soyabean Cake,,-1284265314.7374005
Australia,Soyabean Oil,,-113001742.81640434
Australia,Soyabeans,,-10221861436.27145
Australia,"Spices, Other",,11773.733635225837
Australia,Sugar (Raw Equivalent),,11710071.315339739
Australia,Sugar beet,,0.0
Australia,Sugar cane,,50917379.82494266
Australia,Sugar non-centrifugal,,0.0
Australia,Sunflower seed,,-20323174.14986557
Australia,Sunflowerseed Cake,,-6451538.492897424
Australia,Sunflowerseed Oil,,-22243246.875182334
Australia,Sweet potatoes,,130332.64770184252
Australia,"Sweeteners, Other",,169724.2197379306
Australia,Tea (including mate),,12441.615164585006
Australia,Tobacco,,16284.668155782194
Australia,Tomatoes and products,,608558.9306170591
Australia,"Vegetables, Other",,2587605.83171677
Australia,Wheat and products,,1034859.0124668612
Australia,Wine,,2783356.297998851
Australia,Wool (Clean Eq.),,
Australia,Yams,,815.6327625873325
Austria,Abaca,,0.0
Austria,"Alcohol, Non-Food",,378553.7551709274
Austria,Apples and products,,568598.4276681112
Austria,Asses,,
Austria,Bananas,,117488.43080065661
Austria,Barley and products,,794963.7413344476
Austria,Beans,,8885.00693881409
Austria,Beer,,1923453.8279887931
Austria,"Beverages, Alcoholic",,333804.5879285215
Austria,"Beverages, Fermented",,40780.26362251958
Austria,Bovine Meat,,
Austria,Buffaloes,,
Austria,"Butter, Ghee",,
Austria,"Camelids, other",,5.238314858625936
Austria,Camels,,
Austria,Cassava and products,,936.8420741250643
Austria,Cattle,,
Austria,"Cereals, Other",,309844.2703241538
Austria,"Citrus, Other",,3466.4669671254155
Austria,Cloves,,0.0
Austria,Cocoa Beans and products,,25316.968058638977
Austria,Coconut Oil,,10292.700900886906
Austria,Coconuts - Incl Copra,,2004.5388316625904
Austria,Coffee and products,,44141.33964382203
Austria,Copra Cake,,23.711430419768586
Austria,Cotton lint,,-975.2208741961093
Austria,Cottonseed,,-5.617408608243018
Austria,Cottonseed Cake,,1004.541204529943
Austria,Cottonseed Oil,,-18.2306817142195
Austria,Dates,,1839.3693699673925
Austria,Eggs,,
Austria,"Fats, Animals, Raw",,
Austria,"Fish, Seafood",,141313.61401856694
Austria,Fodder crops,,10685430.682837809
Austria,"Fruits, Other",,434654.0733572348
Austria,Goats,,
Austria,Grapefruit and products,,1663.1326158572233
Austria,Grapes and products (excl wine),,619569.39270169
Austria,Grazing,,0.0
Austria,Groundnut Cake,,29.043016852556203
Austria,Groundnut Oil,,867.2038565576021
Austria,Groundnuts,,5103.490690902266
Austria,"Hard Fibres, Other",,0.03319661671983286
Austria,Hides and skins,,
Austria,Honey,,11286.77555916578
Austria,Hops,,1155.0358971867454
Austria,Horses,,
Austria,Jute,,0.0
Austria,Jute-Like Fibres,,
Austria,"Lemons, Limes and products",,29732.140681771853
Austria,Maize Germ Oil,,254.60311796673133
Austria,Maize and products,,3121312.8336132662
Austria,"Meat, Other",,
Austria,Milk - Excluding Butter,,
Austria,Millet and products,,17637.873493696283
Austria,Mules,,
Austria,Mutton & Goat Meat,,
Austria,Nuts and products,,48566.63994672366
Austria,Oats,,237477.28376778332
Austria,"Offals, Edible",,
Austria,"Oil, palm fruit",,0.0
Austria,"Oilcrops Oil, Other",,151368.20354525914
Austria,"Oilcrops, Other",,64288.95364127523
Austria,"Oilseed Cakes, Other",,30087.825598618805
Austria,Olive Oil,,8196.53930411078
Austria,Olives (including preserved),,6089.274806000984
Austria,Onions,,267213.1872204681
Austria,"Oranges, Mandarines",,65999.0073829456
Austria,Palm Oil,,29910.828583620463
Austria,Palm kernels,,0.0
Austria,Palmkernel Cake,,6.982561434024417
Austria,Palmkernel Oil,,964.4622487197155
Austria,Peas,,5469.939568808872
Austria,Pepper,,1449.359443196157
Austria,Pigmeat,,
Austria,Pigs,,
Austria,Pimento,,2991.5219006751977
Austria,Pineapples and products,,14715.623088287439
Austria,Plantains,,0.0
Austria,Potatoes and products,,1787205.2763902186
Austria,Poultry Birds,,
Austria,Poultry Meat,,
Austria,"Pulses, Other and products",,39095.30211792101
Austria,Rabbits and hares,,
Austria,Rape and Mustard Cake,,378368.0571678324
Austria,Rape and Mustard Oil,,251275.9547834712
Austria,Rape and Mustardseed,,374910.96886067244
Austria,Rice and products,,69091.77893780913
Austria,Ricebran Oil,,0.0
Austria,"Rodents, other",,0.0
Austria,"Roots, Other",,51.582769411167654
Austria,Rubber,,0.3404376145012893
Austria,Rye and products,,62018.60817645463
Austria,Seed cotton,,0.0
Austria,Sesame seed,,9315.361177743815
Austria,Sesameseed Cake,,0.0
Austria,Sesameseed Oil,,0.0
Austria,Sheep,,
Austria,Silk,,0.0
Austria,Sisal,,0.0
Austria,"Soft-Fibres, Other",,168.1229332323876
Austria,Sorghum and products,,-105815372.10707173
Austria,Soyabean Cake,,-14592960772.891455
Austria,Soyabean Oil,,-3225845965.11522
Austria,Soyabeans,,-200035661784.9745
Austria,"Spices, Other",,7021.5212140679005
Austria,Sugar (Raw Equivalent),,1573735.9008865103
Austria,Sugar beet,,3566304.206990884
Austria,Sugar cane,,0.0
Austria,Sugar non-centrifugal,,0.0
Austria,Sunflower seed,,-1844614.6265971318
Austria,Sunflowerseed Cake,,-136901.9712082622
Austria,Sunflowerseed Oil,,-42355.480830443106
Austria,Sweet potatoes,,3947.241400034584
Austria,"Sweeteners, Other",,663951.1610689991
Austria,Tea (including mate),,2871.440495307316
Austria,Tobacco,,8717.640411053524
Austria,Tomatoes and products,,186117.58209163556
Austria,"Vegetables, Other",,1150892.8594457018
Austria,Wheat and products,,4023024.770258705
Austria,Wine,,814931.7422309469
Austria,Wool (Clean Eq.),,
Austria,Yams,,0.0
Azerbaijan,Abaca,,0.0
Azerbaijan,"Alcohol, Non-Food",,19408.550223977476
Azerbaijan,Apples and products,,1778.590035662387
Azerbaijan,Asses,,
Azerbaijan,Bananas,,53330.2567420533
Azerbaijan,Barley and products,,701512.9348932321
Azerbaijan,Beans,,8308.18332338511
Azerbaijan,Beer,,2807038.79718176
Azerbaijan,"Beverages, Alcoholic",,367484.5949884744
Azerbaijan,"Beverages, Fermented",,6672.35622156249
Azerbaijan,Bovine Meat,,
Azerbaijan,Buffaloes,,
Azerbaijan,"Butter, Ghee",,
Azerbaijan,"Camelids, other",,0.0
Azerbaijan,Camels,,
Azerbaijan,Cassava and products,,0.0
Azerbaijan,Cattle,,
Azerbaijan,"Cereals, Other",,10629.923557121207
Azerbaijan,"Citrus, Other",,104.30975925959994
Azerbaijan,Cloves,,0.0
Azerbaijan,Cocoa Beans and products,,0.0
Azerbaijan,Coconut Oil,,938.7689455835422
Azerbaijan,Coconuts - Incl Copra,,0.0
Azerbaijan,Coffee and products,,1630.147861052076
Azerbaijan,Copra Cake,,0.0
Azerbaijan,Cotton lint,,3147.6140277021605
Azerbaijan,Cottonseed,,773.0349698943453
Azerbaijan,Cottonseed Cake,,79.65387463664884
Azerbaijan,Cottonseed Oil,,5.499077224639794
Azerbaijan,Dates,,6217.044375012856
Azerbaijan,Eggs,,
Azerbaijan,"Fats, Animals, Raw",,
Azerbaijan,"Fish, Seafood",,18941.373006880316
Azerbaijan,Fodder crops,,928.1069702875391
Azerbaijan,"Fruits, Other",,1152756.8910291938
Azerbaijan,Goats,,
Azerbaijan,Grapefruit and products,,995.38459363393
Azerbaijan,Grapes and products (excl wine),,358823.9484561458
Azerbaijan,Grazing,,0.0
Azerbaijan,Groundnut Cake,,-0.4324173915869183
Azerbaijan,Groundnut Oil,,-1.1863334958540948
Azerbaijan,Groundnuts,,2202.058997955411
Azerbaijan,"Hard Fibres, Other",,0.0
Azerbaijan,Hides and skins,,
Azerbaijan,Honey,,245.5319430004126
Azerbaijan,Hops,,0.0
Azerbaijan,Horses,,
Azerbaijan,Jute,,0.0
Azerbaijan,Jute-Like Fibres,,0.0
Azerbaijan,"Lemons, Limes and products",,19890.611396897966
Azerbaijan,Maize Germ Oil,,36320.46283553044
Azerbaijan,Maize and products,,2010824.19992375
Azerbaijan,"Meat, Other",,
Azerbaijan,Milk - Excluding Butter,,
Azerbaijan,Millet and products,,6928.385081806098
Azerbaijan,Mules,,
Azerbaijan,Mutton & Goat Meat,,
Azerbaijan,Nuts and products,,117450.30234702308
Azerbaijan,Oats,,136027.2213238786
Azerbaijan,"Offals, Edible",,
Azerbaijan,"Oil, palm fruit",,0.0
Azerbaijan,"Oilcrops Oil, Other",,423277.7348064999
Azerbaijan,"Oilcrops, Other",,36404.30707893649
Azerbaijan,"Oilseed Cakes, Other",,150235.1591473859
Azerbaijan,Olive Oil,,3963.5326483144936
Azerbaijan,Olives (including preserved),,2674.210777350412
Azerbaijan,Onions,,474569.69295788626
Azerbaijan,"Oranges, Mandarines",,102691.01950864881
Azerbaijan,Palm Oil,,62496.958403813245
Azerbaijan,Palm kernels,,0.0
