area,item,ai_e_index,combined_shocks
Mongolia,Pineapples and products,,999.625491019458
Mongolia,Plantains,,0.0
Mongolia,Potatoes and products,,248972.8577426113
Mongolia,Poultry Birds,,
Mongolia,Poultry Meat,,
Mongolia,"Pulses, Other and products",,1000.0
Mongolia,Rabbits and hares,,0.0
Mongolia,Rape and Mustard Cake,,0.0
Mongolia,Rape and Mustard Oil,,18.0
Mongolia,Rape and Mustardseed,,23032.951041493536
Mongolia,Rice and products,,53996.13196489767
Mongolia,Ricebran Oil,,0.0
Mongolia,"Rodents, other",,0.0
Mongolia,"Roots, Other",,0.0
Mongolia,Rubber,,0.0
Mongolia,Rye and products,,0.0
Mongolia,Seed cotton,,0.0
Mongolia,Sesame seed,,0.0
Mongolia,Sesameseed Cake,,0.0
Mongolia,Sesameseed Oil,,0.0
Mongolia,Sheep,,
Mongolia,Silk,,0.0
Mongolia,Sisal,,0.0
Mongolia,"Soft-Fibres, Other",,0.0
Mongolia,Sorghum and products,,0.0
Mongolia,Soyabean Cake,,4605.343542682966
Mongolia,Soyabean Oil,,3307.7579623165097
Mongolia,Soyabeans,,662.4403386733043
Mongolia,"Spices, Other",,0.0
Mongolia,Sugar (Raw Equivalent),,
Mongolia,Sugar beet,,0.0
Mongolia,Sugar cane,,0.0
Mongolia,Sugar non-centrifugal,,0.0
Mongolia,Sunflower seed,,
Mongolia,Sunflowerseed Cake,,
Mongolia,Sunflowerseed Oil,,
Mongolia,Sweet potatoes,,0.0
Mongolia,"Sweeteners, Other",,
Mongolia,Tea (including mate),,1996.2060745320077
Mongolia,Tobacco,,0.0
Mongolia,Tomatoes and products,,5999.999999915366
Mongolia,"Vegetables, Other",,171568.99999875858
Mongolia,Wheat and products,,604071.9680034962
Mongolia,Wine,,
Mongolia,Wool (Clean Eq.),,
Mongolia,Yams,,0.0
Montenegro,Abaca,,0.0
Montenegro,"Alcohol, Non-Food",,0.0
Montenegro,Apples and products,,9992.201628090148
Montenegro,Asses,,0.0
Montenegro,Bananas,,
Montenegro,Barley and products,,7010.233586540572
Montenegro,Beans,,1279.1882366312773
Montenegro,Beer,,42228.49289169192
Montenegro,"Beverages, Alcoholic",,
Montenegro,"Beverages, Fermented",,
Montenegro,Bovine Meat,,
Montenegro,Buffaloes,,0.0
Montenegro,"Butter, Ghee",,
Montenegro,"Camelids, other",,0.0
Montenegro,Camels,,0.0
Montenegro,Cassava and products,,0.0
Montenegro,Cattle,,
Montenegro,"Cereals, Other",,2988.3244419458188
Montenegro,"Citrus, Other",,0.0
Montenegro,Cloves,,0.0
Montenegro,Cocoa Beans and products,,0.0
Montenegro,Coconut Oil,,0.0
Montenegro,Coconuts - Incl Copra,,0.0
Montenegro,Coffee and products,,2999.5638075927736
Montenegro,Copra Cake,,0.0
Montenegro,Cotton lint,,0.0
Montenegro,Cottonseed,,0.0
Montenegro,Cottonseed Cake,,0.0
Montenegro,Cottonseed Oil,,0.0
Montenegro,Dates,,0.0
Montenegro,Eggs,,
Montenegro,"Fats, Animals, Raw",,
Montenegro,"Fish, Seafood",,5167.248335356433
Montenegro,Fodder crops,,66406.21806868046
Montenegro,"Fruits, Other",,34215.99443932225
Montenegro,Goats,,
Montenegro,Grapefruit and products,,999.759732406032
Montenegro,Grapes and products (excl wine),,23748.951522111303
Montenegro,Grazing,,810602.0
Montenegro,Groundnut Cake,,0.0
Montenegro,Groundnut Oil,,0.0
Montenegro,Groundnuts,,0.0
Montenegro,"Hard Fibres, Other",,0.0
Montenegro,Hides and skins,,
Montenegro,Honey,,1000.0
Montenegro,Hops,,0.0
Montenegro,Horses,,0.0
Montenegro,Jute,,0.0
Montenegro,Jute-Like Fibres,,0.0
Montenegro,"Lemons, Limes and products",,2996.9969912966694
Montenegro,Maize Germ Oil,,0.0
Montenegro,Maize and products,,39356.786693959366
Montenegro,"Meat, Other",,0.0
Montenegro,Milk - Excluding Butter,,
Montenegro,Millet and products,,0.0
Montenegro,Mules,,0.0
Montenegro,Mutton & Goat Meat,,
Montenegro,Nuts and products,,1990.5855849733498
Montenegro,Oats,,
Montenegro,"Offals, Edible",,
Montenegro,"Oil, palm fruit",,0.0
Montenegro,"Oilcrops Oil, Other",,933.3874880496036
Montenegro,"Oilcrops, Other",,0.0
Montenegro,"Oilseed Cakes, Other",,0.6953636489165772
Montenegro,Olive Oil,,20.0
Montenegro,Olives (including preserved),,295.0
Montenegro,Onions,,4197.999999999999
Montenegro,"Oranges, Mandarines",,20235.99870068366
Montenegro,Palm Oil,,0.0
Montenegro,Palm kernels,,0.0
Montenegro,Palmkernel Cake,,0.0
Montenegro,Palmkernel Oil,,0.0
Montenegro,Peas,,1000.0
Montenegro,Pepper,,0.0
Montenegro,Pigmeat,,
Montenegro,Pigs,,
Montenegro,Pimento,,0.0
Montenegro,Pineapples and products,,0.0
Montenegro,Plantains,,999.9999999999999
Montenegro,Potatoes and products,,39532.34170841804
Montenegro,Poultry Birds,,
Montenegro,Poultry Meat,,
Montenegro,"Pulses, Other and products",,0.0
Montenegro,Rabbits and hares,,0.0
Montenegro,Rape and Mustard Cake,,135.03436557188718
Montenegro,Rape and Mustard Oil,,0.0
Montenegro,Rape and Mustardseed,,0.0
Montenegro,Rice and products,,2022.8006835004114
Montenegro,Ricebran Oil,,0.0
Montenegro,"Rodents, other",,0.0
Montenegro,"Roots, Other",,0.0
Montenegro,Rubber,,0.0
Montenegro,Rye and products,,364.0
Montenegro,Seed cotton,,0.0
Montenegro,Sesame seed,,0.0
Montenegro,Sesameseed Cake,,0.0
Montenegro,Sesameseed Oil,,0.0
Montenegro,Sheep,,
Montenegro,Silk,,0.0
Montenegro,Sisal,,0.0
Montenegro,"Soft-Fibres, Other",,0.0
Montenegro,Sorghum and products,,0.0
Montenegro,Soyabean Cake,,3004.6098081381856
Montenegro,Soyabean Oil,,0.0
Montenegro,Soyabeans,,1805.6808439555562
Montenegro,"Spices, Other",,0.0
Montenegro,Sugar (Raw Equivalent),,
Montenegro,Sugar beet,,0.0
Montenegro,Sugar cane,,0.0
Montenegro,Sugar non-centrifugal,,0.0
Montenegro,Sunflower seed,,0.0
Montenegro,Sunflowerseed Cake,,
Montenegro,Sunflowerseed Oil,,
Montenegro,Sweet potatoes,,0.0
Montenegro,"Sweeteners, Other",,
Montenegro,Tea (including mate),,100.0
Montenegro,Tobacco,,3053.9744897892588
Montenegro,Tomatoes and products,,10267.999999834254
Montenegro,"Vegetables, Other",,53846.99999744209
Montenegro,Wheat and products,,70912.21711911219
Montenegro,Wine,,
Montenegro,Wool (Clean Eq.),,
Montenegro,Yams,,0.0
Morocco,Abaca,,0.0
Morocco,"Alcohol, Non-Food",,
Morocco,Apples and products,,785529.8775453508
Morocco,Asses,,
Morocco,Bananas,,
Morocco,Barley and products,,1782634.7089730487
Morocco,Beans,,10343.000430546163
Morocco,Beer,,85555.72684489356
Morocco,"Beverages, Alcoholic",,
Morocco,"Beverages, Fermented",,0.0
Morocco,Bovine Meat,,
Morocco,Buffaloes,,0.0
Morocco,"Butter, Ghee",,
Morocco,"Camelids, other",,0.0
Morocco,Camels,,
Morocco,Cassava and products,,0.0
Morocco,Cattle,,
Morocco,"Cereals, Other",,8233.471515132374
Morocco,"Citrus, Other",,18000.0
Morocco,Cloves,,0.0
Morocco,Cocoa Beans and products,,992.806047173346
Morocco,Coconut Oil,,0.0
Morocco,Coconuts - Incl Copra,,3997.3228639799836
Morocco,Coffee and products,,38995.94017712758
Morocco,Copra Cake,,15.25729961994114
Morocco,Cotton lint,,6584.980021415023
Morocco,Cottonseed,,8764.87538766848
Morocco,Cottonseed Cake,,3737.3063333838913
Morocco,Cottonseed Oil,,947.225724791043
Morocco,Dates,,
Morocco,Eggs,,
Morocco,"Fats, Animals, Raw",,
Morocco,"Fish, Seafood",,957420.5824832245
Morocco,Fodder crops,,2817764.700597966
Morocco,"Fruits, Other",,993366.9517016135
Morocco,Goats,,
Morocco,Grapefruit and products,,2000.0
Morocco,Grapes and products (excl wine),,445765.0393575337
Morocco,Grazing,,20619086.0
Morocco,Groundnut Cake,,14093.095928242428
Morocco,Groundnut Oil,,13797.436573104478
Morocco,Groundnuts,,42147.68798029773
Morocco,"Hard Fibres, Other",,23626.02893922945
Morocco,Hides and skins,,
Morocco,Honey,,11895.140854595036
Morocco,Hops,,0.0
Morocco,Horses,,
Morocco,Jute,,0.0
Morocco,Jute-Like Fibres,,0.0
Morocco,"Lemons, Limes and products",,35000.0
Morocco,Maize Germ Oil,,1000.0
Morocco,Maize and products,,2717466.1601625783
Morocco,"Meat, Other",,
Morocco,Milk - Excluding Butter,,
Morocco,Millet and products,,10458.218019330261
Morocco,Mules,,
Morocco,Mutton & Goat Meat,,
Morocco,Nuts and products,,196327.01399322686
Morocco,Oats,,
Morocco,"Offals, Edible",,
Morocco,"Oil, palm fruit",,0.0
Morocco,"Oilcrops Oil, Other",,27908.243891127007
Morocco,"Oilcrops, Other",,1666.1965342657325
Morocco,"Oilseed Cakes, Other",,1401.5979623221338
Morocco,Olive Oil,,174737.7666974704
Morocco,Olives (including preserved),,1409000.0
Morocco,Onions,,829000.0
Morocco,"Oranges, Mandarines",,1736658.9999886944
Morocco,Palm Oil,,
Morocco,Palm kernels,,
Morocco,Palmkernel Cake,,0.0
Morocco,Palmkernel Oil,,
Morocco,Peas,,33341.88438176656
Morocco,Pepper,,7988.656362191815
Morocco,Pigmeat,,
Morocco,Pigs,,
Morocco,Pimento,,27889.639710388692
Morocco,Pineapples and products,,7965.47202049199
Morocco,Plantains,,0.0
Morocco,Potatoes and products,,1779412.9976188517
Morocco,Poultry Birds,,
Morocco,Poultry Meat,,
Morocco,"Pulses, Other and products",,255899.44969124356
Morocco,Rabbits and hares,,0.0
Morocco,Rape and Mustard Cake,,72453.73553989617
Morocco,Rape and Mustard Oil,,3001.350442212271
Morocco,Rape and Mustardseed,,3898.0112695702846
Morocco,Rice and products,,129252.59156940092
Morocco,Ricebran Oil,,0.0
Morocco,"Rodents, other",,0.0
Morocco,"Roots, Other",,139.0
Morocco,Rubber,,0.0
Morocco,Rye and products,,2000.0
Morocco,Seed cotton,,220.0
Morocco,Sesame seed,,
Morocco,Sesameseed Cake,,0.0
Morocco,Sesameseed Oil,,0.0
Morocco,Sheep,,
Morocco,Silk,,0.0
Morocco,Sisal,,1698.0
Morocco,"Soft-Fibres, Other",,0.0
Morocco,Sorghum and products,,5726.124877454551
Morocco,Soyabean Cake,,424513.85215736885
Morocco,Soyabean Oil,,419934.8608395261
Morocco,Soyabeans,,49057.26601729059
Morocco,"Spices, Other",,54433.837354557654
Morocco,Sugar (Raw Equivalent),,
Morocco,Sugar beet,,3825284.545105133
Morocco,Sugar cane,,
Morocco,Sugar non-centrifugal,,0.0
Morocco,Sunflower seed,,
Morocco,Sunflowerseed Cake,,
Morocco,Sunflowerseed Oil,,
Morocco,Sweet potatoes,,
Morocco,"Sweeteners, Other",,
Morocco,Tea (including mate),,69983.16285302844
Morocco,Tobacco,,13911.148850470618
Morocco,Tomatoes and products,,1418367.9999520453
Morocco,"Vegetables, Other",,2997769.9732374744
Morocco,Wheat and products,,5851534.834330015
Morocco,Wine,,
Morocco,Wool (Clean Eq.),,
Morocco,Yams,,0.0
Mozambique,Abaca,,0.0
Mozambique,"Alcohol, Non-Food",,
Mozambique,Apples and products,,6989.836808437417
Mozambique,Asses,,0.0
Mozambique,Bananas,,
Mozambique,Barley and products,,48683.23482316859
Mozambique,Beans,,393000.0
Mozambique,Beer,,401079.8505538529
Mozambique,"Beverages, Alcoholic",,
Mozambique,"Beverages, Fermented",,
Mozambique,Bovine Meat,,
Mozambique,Buffaloes,,
Mozambique,"Butter, Ghee",,0.0
Mozambique,"Camelids, other",,0.0
Mozambique,Camels,,0.0
Mozambique,Cassava and products,,5405609.434367383
Mozambique,Cattle,,
Mozambique,"Cereals, Other",,0.0
Mozambique,"Citrus, Other",,0.0
Mozambique,Cloves,,0.0
Mozambique,Cocoa Beans and products,,0.0
Mozambique,Coconut Oil,,28000.256795137313
Mozambique,Coconuts - Incl Copra,,252789.13820087133
Mozambique,Coffee and products,,2995.3664096450284
Mozambique,Copra Cake,,10441.095757072455
Mozambique,Cotton lint,,22857.13983687844
Mozambique,Cottonseed,,39992.00099989999
Mozambique,Cottonseed Cake,,7189.5619797570225
Mozambique,Cottonseed Oil,,4999.0001249874995
Mozambique,Dates,,0.0
Mozambique,Eggs,,
Mozambique,"Fats, Animals, Raw",,
Mozambique,"Fish, Seafood",,424224.97515984846
Mozambique,Fodder crops,,0.0
Mozambique,"Fruits, Other",,229645.99995236614
Mozambique,Goats,,
Mozambique,Grapefruit and products,,9000.0
Mozambique,Grapes and products (excl wine),,1999.9999892608387
Mozambique,Grazing,,43289930.0
Mozambique,Groundnut Cake,,4084.9196915845937
Mozambique,Groundnut Oil,,3671.7279107004374
Mozambique,Groundnuts,,25212.531653476337
Mozambique,"Hard Fibres, Other",,0.0
Mozambique,Hides and skins,,
Mozambique,Honey,,1000.0
Mozambique,Hops,,0.0
Mozambique,Horses,,
Mozambique,Jute,,0.0
Mozambique,Jute-Like Fibres,,3736.0
Mozambique,"Lemons, Limes and products",,4000.0
Mozambique,Maize Germ Oil,,29000.0
Mozambique,Maize and products,,2058191.4710774203
Mozambique,"Meat, Other",,0.0
Mozambique,Milk - Excluding Butter,,
Mozambique,Millet and products,,22000.000000000036
Mozambique,Mules,,
Mozambique,Mutton & Goat Meat,,
Mozambique,Nuts and products,,128000.0
Mozambique,Oats,,
Mozambique,"Offals, Edible",,
Mozambique,"Oil, palm fruit",,0.0
Mozambique,"Oilcrops Oil, Other",,49064.34819884498
Mozambique,"Oilcrops, Other",,104266.5551271385
Mozambique,"Oilseed Cakes, Other",,49427.9039957439
Mozambique,Olive Oil,,934.148404493231
Mozambique,Olives (including preserved),,0.0
Mozambique,Onions,,278217.0
Mozambique,"Oranges, Mandarines",,72659.98199205255
Mozambique,Palm Oil,,
Mozambique,Palm kernels,,0.0
Mozambique,Palmkernel Cake,,0.0
Mozambique,Palmkernel Oil,,0.0
Mozambique,Peas,,0.0
Mozambique,Pepper,,1995.8566688691112
Mozambique,Pigmeat,,
Mozambique,Pigs,,
Mozambique,Pimento,,986.7338387010274
Mozambique,Pineapples and products,,56908.99975453626
Mozambique,Plantains,,0.0
Mozambique,Potatoes and products,,405089.82378206775
Mozambique,Poultry Birds,,
Mozambique,Poultry Meat,,
Mozambique,"Pulses, Other and products",,312000.00000000006
Mozambique,Rabbits and hares,,
Mozambique,Rape and Mustard Cake,,0.0
Mozambique,Rape and Mustard Oil,,0.0
Mozambique,Rape and Mustardseed,,0.0
Mozambique,Rice and products,,1792774.1478314893
Mozambique,Ricebran Oil,,0.0
Mozambique,"Rodents, other",,0.0
Mozambique,"Roots, Other",,9000.0
Mozambique,Rubber,,0.0
Mozambique,Rye and products,,1038.4710837817343
Mozambique,Seed cotton,,84767.04531938802
Mozambique,Sesame seed,,
Mozambique,Sesameseed Cake,,
Mozambique,Sesameseed Oil,,
Mozambique,Sheep,,
Mozambique,Silk,,0.0
Mozambique,Sisal,,647.0
Mozambique,"Soft-Fibres, Other",,0.0
Mozambique,Sorghum and products,,142000.0
Mozambique,Soyabean Cake,,27095.20231466812
Mozambique,Soyabean Oil,,36302.63844299106
Mozambique,Soyabeans,,75652.37925599796
Mozambique,"Spices, Other",,993.0917380656352
Mozambique,Sugar (Raw Equivalent),,
Mozambique,Sugar beet,,
Mozambique,Sugar cane,,6428407.381039427
Mozambique,Sugar non-centrifugal,,0.0
Mozambique,Sunflower seed,,
Mozambique,Sunflowerseed Cake,,
Mozambique,Sunflowerseed Oil,,
Mozambique,Sweet potatoes,,
Mozambique,"Sweeteners, Other",,
Mozambique,Tea (including mate),,35677.82053009853
Mozambique,Tobacco,,87270.3844360708
Mozambique,Tomatoes and products,,580153.9999997249
Mozambique,"Vegetables, Other",,211675.9999999907
Mozambique,Wheat and products,,791687.9551087192
Mozambique,Wine,,0.0
Mozambique,Wool (Clean Eq.),,0.0
Mozambique,Yams,,0.0
Myanmar,Abaca,,0.0
Myanmar,"Alcohol, Non-Food",,
Myanmar,Apples and products,,56961.35719418225
Myanmar,Asses,,0.0
Myanmar,Bananas,,
Myanmar,Barley and products,,2034.3480724331152
Myanmar,Beans,,3096999.9999999977
Myanmar,Beer,,141749.63562798538
Myanmar,"Beverages, Alcoholic",,
Myanmar,"Beverages, Fermented",,0.0
Myanmar,Bovine Meat,,
Myanmar,Buffaloes,,
Myanmar,"Butter, Ghee",,
Myanmar,"Camelids, other",,0.0
Myanmar,Camels,,0.0
Myanmar,Cassava and products,,402469.8311051846
Myanmar,Cattle,,
Myanmar,"Cereals, Other",,13922.999999999987
Myanmar,"Citrus, Other",,0.0
Myanmar,Cloves,,0.0
Myanmar,Cocoa Beans and products,,0.0
Myanmar,Coconut Oil,,0.0
Myanmar,Coconuts - Incl Copra,,1252976.9309403687
Myanmar,Coffee and products,,45889.03334444637
Myanmar,Copra Cake,,24.268520131730796
Myanmar,Cotton lint,,75563.84316121034
Myanmar,Cottonseed,,155999.99999999974
Myanmar,Cottonseed Cake,,73592.99999999983
Myanmar,Cottonseed Oil,,22999.999999999945
Myanmar,Dates,,0.0
Myanmar,Eggs,,
Myanmar,"Fats, Animals, Raw",,
Myanmar,"Fish, Seafood",,3203576.691737139
Myanmar,Fodder crops,,0.0
Myanmar,"Fruits, Other",,1393712.998295583
Myanmar,Goats,,
Myanmar,Grapefruit and products,,0.0
Myanmar,Grapes and products (excl wine),,5996.9999532527345
Myanmar,Grazing,,38344829.0
Myanmar,Groundnut Cake,,269155.8733511803
Myanmar,Groundnut Oil,,202009.78198467713
Myanmar,Groundnuts,,1596923.495220736
Myanmar,"Hard Fibres, Other",,315.6581347051359
Myanmar,Hides and skins,,
Myanmar,Honey,,6000.0
Myanmar,Hops,,0.0
Myanmar,Horses,,
Myanmar,Jute,,10.0
Myanmar,Jute-Like Fibres,,234.0
Myanmar,"Lemons, Limes and products",,3997.5542751859502
Myanmar,Maize Germ Oil,,0.0
Myanmar,Maize and products,,1503039.1063591326
Myanmar,"Meat, Other",,0.0
Myanmar,Milk - Excluding Butter,,
Myanmar,Millet and products,,147000.00000000035
Myanmar,Mules,,0.0
Myanmar,Mutton & Goat Meat,,
Myanmar,Nuts and products,,205000.0
Myanmar,Oats,,0.0
Myanmar,"Offals, Edible",,
Myanmar,"Oil, palm fruit",,0.0
Myanmar,"Oilcrops Oil, Other",,1920.4930022722883
Myanmar,"Oilcrops, Other",,12000.0
Myanmar,"Oilseed Cakes, Other",,368.84034071276403
Myanmar,Olive Oil,,0.0
Myanmar,Olives (including preserved),,0.0
Myanmar,Onions,,1110000.0
Myanmar,"Oranges, Mandarines",,73995.99685634697
Myanmar,Palm Oil,,
Myanmar,Palm kernels,,0.0
Myanmar,Palmkernel Cake,,
Myanmar,Palmkernel Oil,,
Myanmar,Peas,,9937.06074027393
Myanmar,Pepper,,1001.5817610543486
Myanmar,Pigmeat,,
Myanmar,Pigs,,
Myanmar,Pimento,,134192.4807408574
Myanmar,Pineapples and products,,6998.007740493496
Myanmar,Plantains,,1405000.0
Myanmar,Potatoes and products,,469862.4381279874
Myanmar,Poultry Birds,,
Myanmar,Poultry Meat,,
Myanmar,"Pulses, Other and products",,768337.8747070419
Myanmar,Rabbits and hares,,0.0
Myanmar,Rape and Mustard Cake,,42061.56848011369
Myanmar,Rape and Mustard Oil,,7734.131740133435
Myanmar,Rape and Mustardseed,,36291.323024324374
Myanmar,Rice and products,,26578056.181673355
Myanmar,Ricebran Oil,,25562.328709808895
Myanmar,"Rodents, other",,18.0
Myanmar,"Roots, Other",,0.0
Myanmar,Rubber,,274750.97582865314
Myanmar,Rye and products,,0.0
Myanmar,Seed cotton,,262276.9999999994
Myanmar,Sesame seed,,
Myanmar,Sesameseed Cake,,
Myanmar,Sesameseed Oil,,
Myanmar,Sheep,,
Myanmar,Silk,,8.989497339701229
Myanmar,Sisal,,0.0
Myanmar,"Soft-Fibres, Other",,0.0
Myanmar,Sorghum and products,,49796.716375047254
Myanmar,Soyabean Cake,,234625.78692192392
Myanmar,Soyabean Oil,,13477.466518746547
Myanmar,Soyabeans,,110288.1969683216
Myanmar,"Spices, Other",,20179.82741373165
Myanmar,Sugar (Raw Equivalent),,
Myanmar,Sugar beet,,0.0
Myanmar,Sugar cane,,
Myanmar,Sugar non-centrifugal,,
Myanmar,Sunflower seed,,
Myanmar,Sunflowerseed Cake,,
Myanmar,Sunflowerseed Oil,,
Myanmar,Sweet potatoes,,65874.31598759192
Myanmar,"Sweeteners, Other",,
Myanmar,Tea (including mate),,114732.51083059583
Myanmar,Tobacco,,47047.44742577487
Myanmar,Tomatoes and products,,1999.9999999400818
Myanmar,"Vegetables, Other",,3761819.9999999953
Myanmar,Wheat and products,,505225.4124173345
Myanmar,Wine,,
Myanmar,Wool (Clean Eq.),,
Myanmar,Yams,,0.0
Namibia,Abaca,,0.0
Namibia,"Alcohol, Non-Food",,0.0
Namibia,Apples and products,,9991.173821588745
Namibia,Asses,,
Namibia,Bananas,,
Namibia,Barley and products,,32598.614137420805
Namibia,Beans,,1126.5337490902511
Namibia,Beer,,238922.56369858808
Namibia,"Beverages, Alcoholic",,
Namibia,"Beverages, Fermented",,
Namibia,Bovine Meat,,
Namibia,Buffaloes,,0.0
Namibia,"Butter, Ghee",,
Namibia,"Camelids, other",,0.0
Namibia,Camels,,0.0
Namibia,Cassava and products,,0.0
Namibia,Cattle,,
Namibia,"Cereals, Other",,0.0
Namibia,"Citrus, Other",,0.0
Namibia,Cloves,,0.0
Namibia,Cocoa Beans and products,,0.0
Namibia,Coconut Oil,,0.0
Namibia,Coconuts - Incl Copra,,0.0
Namibia,Coffee and products,,1998.6363839049734
Namibia,Copra Cake,,0.0
Namibia,Cotton lint,,0.0
Namibia,Cottonseed,,0.0
Namibia,Cottonseed Cake,,265.7670267764894
Namibia,Cottonseed Oil,,51.0
Namibia,Dates,,339.92606032589856
Namibia,Eggs,,
Namibia,"Fats, Animals, Raw",,
Namibia,"Fish, Seafood",,503404.6047782703
Namibia,Fodder crops,,0.0
Namibia,"Fruits, Other",,44988.99970047167
Namibia,Goats,,
Namibia,Grapefruit and products,,0.0
Namibia,Grapes and products (excl wine),,33336.99999794438
Namibia,Grazing,,12456997.0
Namibia,Groundnut Cake,,0.0
Namibia,Groundnut Oil,,0.0
Namibia,Groundnuts,,761.6800926016936
Namibia,"Hard Fibres, Other",,0.0
Namibia,Hides and skins,,
Namibia,Honey,,0.0
Namibia,Hops,,0.0
Namibia,Horses,,
Namibia,Jute,,0.0
Namibia,Jute-Like Fibres,,0.0
Namibia,"Lemons, Limes and products",,1996.9993366669282
Namibia,Maize Germ Oil,,0.0
Namibia,Maize and products,,188437.20752560388
Namibia,"Meat, Other",,0.0
Namibia,Milk - Excluding Butter,,
Namibia,Millet and products,,95943.36383850721
Namibia,Mules,,
Namibia,Mutton & Goat Meat,,
Namibia,Nuts and products,,0.0
Namibia,Oats,,
Namibia,"Offals, Edible",,
Namibia,"Oil, palm fruit",,0.0
Namibia,"Oilcrops Oil, Other",,5400.309157586954
Namibia,"Oilcrops, Other",,540.9048297915891
Namibia,"Oilseed Cakes, Other",,35.35369717142416
Namibia,Olive Oil,,949.9937276838172
Namibia,Olives (including preserved),,0.0
Namibia,Onions,,28472.0
Namibia,"Oranges, Mandarines",,6996.9914230061595
Namibia,Palm Oil,,
Namibia,Palm kernels,,0.0
Namibia,Palmkernel Cake,,0.0
Namibia,Palmkernel Oil,,0.0
Namibia,Peas,,0.0
Namibia,Pepper,,443.0
Namibia,Pigmeat,,
Namibia,Pigs,,
Namibia,Pimento,,0.0
Namibia,Pineapples and products,,998.9998759967032
Namibia,Plantains,,996.9999999999998
Namibia,Potatoes and products,,36314.82201591626
Namibia,Poultry Birds,,
Namibia,Poultry Meat,,
Namibia,"Pulses, Other and products",,23210.750501850183
Namibia,Rabbits and hares,,0.0
Namibia,Rape and Mustard Cake,,0.0
Namibia,Rape and Mustard Oil,,0.0
Namibia,Rape and Mustardseed,,0.0
Namibia,Rice and products,,24015.70849542576
Namibia,Ricebran Oil,,0.0
Namibia,"Rodents, other",,0.0
Namibia,"Roots, Other",,369000.0
Namibia,Rubber,,0.0
Namibia,Rye and products,,0.0
Namibia,Seed cotton,,0.0
Namibia,Sesame seed,,0.0
Namibia,Sesameseed Cake,,0.0
Namibia,Sesameseed Oil,,0.0
Namibia,Sheep,,
Namibia,Silk,,0.0
Namibia,Sisal,,0.0
Namibia,"Soft-Fibres, Other",,0.0
Namibia,Sorghum and products,,3000.0
Namibia,Soyabean Cake,,2213.241702130397
Namibia,Soyabean Oil,,877.49321179068
Namibia,Soyabeans,,0.0
Namibia,"Spices, Other",,3987.0971147049568
Namibia,Sugar (Raw Equivalent),,
Namibia,Sugar beet,,
Namibia,Sugar cane,,0.0
Namibia,Sugar non-centrifugal,,0.0
Namibia,Sunflower seed,,92.24806201550389
Namibia,Sunflowerseed Cake,,
Namibia,Sunflowerseed Oil,,
Namibia,Sweet potatoes,,
Namibia,"Sweeteners, Other",,
Namibia,Tea (including mate),,995.8460103543421
Namibia,Tobacco,,0.0
Namibia,Tomatoes and products,,10270.999999979276
Namibia,"Vegetables, Other",,44393.99999975828
Namibia,Wheat and products,,151478.43007738702
Namibia,Wine,,
Namibia,Wool (Clean Eq.),,
Namibia,Yams,,
Nepal,Abaca,,0.0
Nepal,"Alcohol, Non-Food",,
Nepal,Apples and products,,100334.8695049425
Nepal,Asses,,
Nepal,Bananas,,
Nepal,Barley and products,,40945.15879019231
Nepal,Beans,,39519.647531555995
Nepal,Beer,,175268.76498901148
Nepal,"Beverages, Alcoholic",,
Nepal,"Beverages, Fermented",,0.0
Nepal,Bovine Meat,,
Nepal,Buffaloes,,
Nepal,"Butter, Ghee",,
Nepal,"Camelids, other",,0.0
Nepal,Camels,,0.0
Nepal,Cassava and products,,4941.299677596398
Nepal,Cattle,,1405.0
Nepal,"Cereals, Other",,14481.260817805825
Nepal,"Citrus, Other",,11772.987721942505
Nepal,Cloves,,0.0
Nepal,Cocoa Beans and products,,0.0
Nepal,Coconut Oil,,1000.0081377706
Nepal,Coconuts - Incl Copra,,24997.399985392116
Nepal,Coffee and products,,2996.9899994029147
Nepal,Copra Cake,,870.007079860422
Nepal,Cotton lint,,1071.6691324058042
Nepal,Cottonseed,,84.0
Nepal,Cottonseed Cake,,51.0
Nepal,Cottonseed Oil,,52.0
Nepal,Dates,,
Nepal,Eggs,,
Nepal,"Fats, Animals, Raw",,
Nepal,"Fish, Seafood",,100407.06573041742
Nepal,Fodder crops,,0.0
Nepal,"Fruits, Other",,949890.9993618828
Nepal,Goats,,
Nepal,Grapefruit and products,,0.0
Nepal,Grapes and products (excl wine),,22994.99966122645
Nepal,Grazing,,46340842.0
Nepal,Groundnut Cake,,3670.495172721934
Nepal,Groundnut Oil,,4024.665759563523
Nepal,Groundnuts,,15082.216474458824
Nepal,"Hard Fibres, Other",,0.0
Nepal,Hides and skins,,
Nepal,Honey,,4966.446871534686
Nepal,Hops,,0.0
Nepal,Horses,,
Nepal,Jute,,46985.68097450352
Nepal,Jute-Like Fibres,,0.0
Nepal,"Lemons, Limes and products",,66324.38941070474
Nepal,Maize Germ Oil,,0.0
Nepal,Maize and products,,3352641.793880921
Nepal,"Meat, Other",,0.0
Nepal,Milk - Excluding Butter,,
Nepal,Millet and products,,337589.27585734817
Nepal,Mules,,
Nepal,Mutton & Goat Meat,,
Nepal,Nuts and products,,36980.57430278468
Nepal,Oats,,
Nepal,"Offals, Edible",,
Nepal,"Oil, palm fruit",,0.0
Nepal,"Oilcrops Oil, Other",,112047.09926477261
Nepal,"Oilcrops, Other",,64317.249864041885
